event_id,target,lepton_pt,lepton_eta,lepton_phi,mem_pt,mem_phi,jet1_pt,jet1_eta,jet1_phi,jet1_btag,jet2_pt,jet2_eta,jet2_phi,jet2_btag,jet3_pt,jet3_eta,jet3_phi,jet3_btag,jet4_pt,jet4_eta,jet4_phi,jet4_btag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb
1007007 , 0 , 46.9034 , 0.576348 , -2.28972 , 61.4481 , 2.44972 , 35.5762 , -2.04057 , -1.49183 , 0 , 36.069 , -0.0792344 , -2.8986 , 2 , 69.5387 , 0.74432 , 0.511994 , 2.00002 , 47.25 , -1.55583 , -0.463993 , 0 , 77.6527 , 140.686 , 82.0459 , 181.647 , 105.195 , 297.275 , 472.691
1007008 , 0 , 97.3273 , -1.09459 , 2.83528 , 33.9871 , 1.79864 , 89.2423 , -0.96131 , -1.03238 , 2.00002 , 32.0036 , 0.067686 , 1.53269 , 1.00001 , 33.7083 , -1.09905 , -2.33269 , 0 , 60.7056 , -1.20132 , 0.119655 , 0 , 85.2609 , 145.343 , 85.282 , 222.06 , 116.841 , 299.089 , 393.356
1007009 , 1 , 67.301 , -0.149472 , -0.847882 , 99.0761 , -0.888495 , 47.5115 , -0.438559 , 0.483263 , 2.00002 , 102.257 , 0.270529 , 2.31002 , 1.99994 , 21.3015 , -1.03941 , -3.08162 , 0 , 32.21 , 1.11008 , 2.17426 , 0 , 78.1094 , 141.528 , 79.9771 , 164.352 , 114.803 , 347.346 , 449.59
1007010 , 0 , 32.9176 , 0.0961291 , -1.35721 , 66.7202 , 1.05035 , 38.67 , 0.64945 , 0.644814 , 2 , 41.5743 , 1.24538 , -1.45694 , 0 , 77.9505 , -0.109017 , 2.82615 , 1.99994 , 49.3796 , 1.69373 , 2.79587 , 0 , 79.4675 , 196.812 , 84.2105 , 117.175 , 97.7735 , 261.374 , 381.964
1007011 , 0 , 91.8919 , -1.65209 , -1.45858 , 46.1188 , -2.29701 , 56.5786 , 2.35532 , 1.401 , 0 , 34.3061 , -0.769247 , 1.83099 , 1 , 69.8781 , 0.261748 , -2.44717 , 0 , 90.7332 , 0.365768 , 1.01286 , 0 , 84.8445 , 166.395 , 83.9607 , 160.404 , 104.253 , 322.335 , 444.284
1007012 , 0 , 25.2121 , 2.20985 , -2.30934 , 74.1606 , 0.834235 , 59.6212 , -0.11179 , -2.11423 , 2 , 35.1863 , 0.360068 , 2.25441 , 2.00002 , 79.4642 , 0.28806 , -0.265157 , 0 , 51.6515 , 2.56775 , 2.77474 , 0 , 83.2144 , 150.381 , 83.8697 , 250.815 , 77.3803 , 318.645 , 438.017
1007013 , 0 , 47.4 , 0.59847 , -1.71104 , 52.1351 , -0.664913 , 98.5214 , -1.74749 , 2.98691 , 0 , 101.221 , 0.406298 , 1.21572 , 1.99994 , 109.152 , 0.34583 , -0.880361 , 1.00001 , 54.5516 , -0.451809 , 1.7021 , 0 , 88.2049 , 175.995 , 81.9235 , 126.771 , 170.424 , 339.335 , 441.323
1007014 , 0 , 139.132 , 1.68231 , 2.46879 , 68.69 , 0.402166 , 193.42 , 1.24341 , -0.241291 , 2.00002 , 54.6197 , 2.08125 , 1.50462 , 0 , 67.5097 , 0.817443 , -1.01582 , 0 , 100.326 , 1.62673 , -0.93617 , 1.99994 , 134.7 , 221.082 , 158.309 , 351.836 , 107.904 , 456.152 , 593.305
1007015 , 1 , 65.0253 , -0.084222 , 0.893738 , 37.4099 , -0.226627 , 101.19 , 1.47539 , -1.35628 , 0 , 47.7126 , -0.419461 , 3.07063 , 2.00002 , 28.7082 , 0.364207 , -2.99131 , 0 , 48.7643 , 0.478599 , 1.43963 , 0 , 61.1192 , 148.31 , 81.7681 , 158.637 , 51.1964 , 218.935 , 328.238
1007016 , 0 , 38.6432 , 0.245799 , 1.59814 , 24.6231 , -0.301866 , 60.4556 , -0.224384 , 3.03767 , 0 , 61.9315 , -1.36698 , 0.405286 , 2.00002 , 46.2975 , -1.25992 , -2.35332 , 2.00002 , 18.0535 , -0.559584 , -0.351404 , 0 , 68.0761 , 162.618 , 81.4521 , 145.751 , 102.668 , 218.199 , 310.806
1007017 , 0 , 72.4673 , -0.718383 , 2.59303 , 11.5077 , 1.54892 , 73.1513 , 1.18506 , -0.860335 , 1.99994 , 29.255 , -1.41183 , -0.968666 , 2.00002 , 45.7716 , 0.18707 , 1.83736 , 0 , 18.3752 , 2.13376 , 0.806086 , 0 , 73.4669 , 185.708 , 82.0527 , 229.151 , 151.052 , 317.242 , 416.017
1007018 , 0 , 254.579 , 0.443164 , -1.76386 , 120.127 , -1.32568 , 295.715 , -1.65529 , 1.0195 , 0 , 244.323 , 0.9679 , 0.57125 , 0 , 227.816 , -1.60262 , 3.09573 , 0 , 108.828 , 1.22242 , -1.38915 , 1 , 315.24 , 452.174 , 80.3159 , 391.714 , 288.408 , 770.01 , 1123.79
1007019 , 0 , 47.1649 , 2.28448 , -0.243935 , 58.2503 , -1.97447 , 26.0922 , 0.862906 , -0.686656 , 0 , 77.8637 , 2.1321 , 0.868595 , 0 , 65.7188 , 1.33727 , -2.95523 , 0.999969 , 45.8102 , 1.1076 , 2.30197 , 2.00002 , 87.378 , 185.331 , 80.6713 , 175.074 , 59.4915 , 255.253 , 380.151
1007020 , 0 , 49.6749 , 0.181278 , 1.56306 , 23.7897 , 0.533645 , 22.7046 , -0.451541 , 0.478037 , 0 , 23.5558 , 0.787665 , -0.930884 , 0 , 36.3341 , -1.45285 , 0.873407 , 2.00002 , 77.9803 , 0.560942 , -2.61259 , 1.99994 , 43.31 , 124.966 , 78.0369 , 191.707 , 165.023 , 328.923 , 354.69
1007021 , 0 , 108.362 , 0.208146 , -2.4643 , 29.7687 , 2.49354 , 35.7652 , -1.13312 , 1.51666 , 0 , 118.644 , -0.559729 , 0.206027 , 0 , 37.2677 , 0.0531214 , -0.849032 , 2.00002 , 49.6427 , -0.726587 , 2.97595 , 2.00002 , 76.551 , 176.088 , 82.5184 , 143.235 , 90.0346 , 232.845 , 435.93
1007022 , 0 , 85.5361 , 0.326581 , -2.14506 , 89.3187 , -2.51679 , 95.5401 , 0.777315 , 0.976554 , 1.99994 , 15.5111 , -0.481319 , 1.72582 , 0 , 67.84 , -0.825619 , 1.23429 , 0 , 49.9674 , -0.0773725 , -0.793083 , 1.00001 , 22.3451 , 152.211 , 79.6951 , 178.579 , 117.809 , 356.377 , 541.718
1007023 , 1 , 79.9496 , 0.857684 , -2.6616 , 76.7472 , 2.31872 , 31.6808 , -1.4771 , 1.37201 , 0 , 76.7961 , 0.902742 , 1.58753 , 0 , 80.1045 , 0.70669 , -0.155382 , 1.99994 , 71.6844 , 1.60365 , -0.90815 , 0 , 143.77 , 235.859 , 92.0532 , 151.024 , 85.7034 , 329.778 , 476.399
1007024 , 0 , 38.0951 , -2.15845 , 2.34752 , 71.4639 , -1.73047 , 38.1794 , 0.716451 , 3.03098 , 0 , 46.8301 , -0.438513 , 1.89139 , 2.00002 , 57.7378 , -0.498758 , -1.10959 , 1.99994 , 56.4504 , 0.665266 , 0.801703 , 0 , 84.6184 , 163.783 , 90.4453 , 190.068 , 102.822 , 302.144 , 528.805
1007025 , 1 , 44.2136 , -0.0769878 , -0.775768 , 65.7504 , -2.15231 , 87.5782 , 1.30747 , 0.442921 , 2.00002 , 43.2738 , -1.16807 , 1.58429 , 0 , 70.8787 , 1.16809 , -2.27956 , 1.99994 , 24.754 , -1.8484 , 0.780966 , 0 , 36.1626 , 267.512 , 82.7826 , 262.692 , 143.729 , 418.236 , 581.796
1007026 , 0 , 42.4815 , -1.62263 , 2.74908 , 83.7345 , 0.499013 , 61.6646 , 1.03371 , -2.25571 , 0 , 45.254 , -0.334423 , -2.08751 , 2 , 51.5831 , -2.82035 , -3.08822 , 0 , 48.9465 , 1.14869 , -0.290151 , 2.00002 , 76.4847 , 155.499 , 109.367 , 307.561 , 104.513 , 367.848 , 623.463
1007027 , 1 , 54.6074 , 0.847525 , 0.909719 , 49.7271 , 2.91953 , 141.373 , 1.19783 , -0.176286 , 0 , 60.6857 , -2.42596 , -1.76285 , 0 , 79.1481 , 1.46668 , -2.90185 , 0 , 63.9646 , 1.33104 , -1.72852 , 0 , 76.1499 , 182.656 , 87.5971 , 136.453 , 70.8292 , 261.275 , 354.283
1007028 , 0 , 37.9025 , 0.402274 , -0.764662 , 35.569 , 1.73471 , 47.9723 , -0.144557 , 0.469859 , 0 , 70.3804 , 0.0110861 , 1.34859 , 2.00002 , 26.1727 , 2.46174 , 2.86376 , 0 , 113.412 , 0.882676 , -1.91641 , 1.99994 , 132.504 , 201.471 , 77.0713 , 195.049 , 184.962 , 341.124 , 446.757
1007029 , 1 , 56.8054 , 1.70588 , -2.67069 , 94.4697 , -3.01523 , 99.2356 , 1.59016 , -0.359766 , 2.00002 , 180.861 , 1.31551 , -2.54004 , 1.99994 , 177.543 , 0.966411 , 0.720545 , 0 , 57.1842 , 1.29951 , 2.94692 , 0 , 76.9641 , 150.639 , 76.5109 , 258.315 , 207.134 , 391.105 , 465.579
1007030 , 1 , 49.6308 , -1.1625 , -3.05493 , 50.4261 , 2.05559 , 52.3146 , -1.85858 , -0.323 , 0 , 89.3145 , 0.362705 , -1.46938 , 0.999969 , 48.95 , 0.425115 , 2.91726 , 2 , 71.255 , -0.228912 , 0.161761 , 0 , 75.7219 , 165.501 , 79.0973 , 218.468 , 109.163 , 274.069 , 410.388
1007031 , 1 , 23.2719 , 0.367939 , 0.599645 , 44.9275 , -1.06707 , 25.6954 , 0.0687081 , -2.2904 , 2 , 151.206 , -1.11096 , 2.57219 , 1.99994 , 53.4356 , -0.561151 , -0.00489628 , 0 , 56.9707 , -1.85563 , -0.430168 , 0 , 83.291 , 144.219 , 82.6379 , 425.738 , 109.297 , 483.978 , 719.432
1007032 , 0 , 59.9414 , 0.179963 , 3.11649 , 24.9325 , 0.457721 , 25.6061 , -0.662607 , -3.06403 , 0 , 35.5928 , -2.15574 , 2.80555 , 0 , 89.9953 , 0.115348 , -0.577489 , 0.999969 , 69.0429 , -0.875411 , 0.803914 , 0 , 78.8986 , 175.273 , 78.8092 , 103.992 , 107.195 , 227.828 , 324.4
1007033 , 1 , 58.7338 , -1.59001 , -2.96708 , 141.723 , 2.98659 , 101.271 , 0.665994 , 0.956778 , 0 , 26.5634 , 0.405241 , 3.00075 , 0 , 44.8333 , -0.362644 , -0.985438 , 0 , 40.7744 , 0.438101 , -1.11869 , 2.00002 , 81.942 , 199.26 , 82.9615 , 338.082 , 85.823 , 385.154 , 798.203
1007034 , 0 , 50.8515 , 1.04413 , 2.74216 , 39.681 , -0.27216 , 28.0872 , 1.17146 , -3.06771 , 0 , 70.5714 , -0.125454 , 1.51574 , 2.00002 , 74.2386 , -0.542032 , -0.763906 , 1.99994 , 19.0625 , -1.38743 , -2.49862 , 0 , 75.9565 , 147.457 , 91.3818 , 165.686 , 136.763 , 300.998 , 405.131
1007035 , 1 , 36.3855 , -0.581442 , 0.0466004 , 58.7621 , 1.87619 , 175.72 , -1.32913 , -1.71406 , 2.00002 , 20.9766 , -2.62914 , -2.89353 , 0 , 204.609 , -1.35271 , 0.902652 , 0 , 112.402 , -0.956265 , -2.61463 , 1.00001 , 91.9958 , 286.205 , 80.6916 , 252.845 , 131.568 , 515.002 , 599.424
1007036 , 1 , 32.669 , 0.858827 , 0.455964 , 67.352 , -1.2031 , 107.185 , 0.245271 , 0.702366 , 1.00001 , 31.6037 , -0.49367 , -1.63423 , 0 , 72.958 , -0.454139 , 2.69706 , 1.00001 , 61.4001 , -0.254672 , -2.35637 , 0 , 84.1643 , 192.73 , 82.6481 , 256.079 , 149.641 , 366.842 , 482.472
1007037 , 0 , 62.4177 , -0.252208 , -2.44914 , 34.0411 , 1.64975 , 69.3802 , -1.06619 , 1.2656 , 0 , 73.8437 , 0.563612 , -0.924445 , 2.00002 , 124.014 , -1.46946 , -0.800904 , 0 , 109.181 , -0.159132 , 2.01629 , 2.00002 , 94.4755 , 214.342 , 81.6334 , 171.48 , 178.389 , 407.369 , 527.613
1007038 , 1 , 53.2876 , -0.67207 , -1.9213 , 42.8692 , -0.232928 , 199.973 , -1.19161 , 1.33517 , 0 , 124.807 , -0.605776 , -3.11946 , 1.99994 , 90.3803 , -0.134164 , -0.0006161 , 0 , 58.1738 , 0.518035 , -2.48639 , 2 , 125.982 , 213.478 , 82.1015 , 208.299 , 114.012 , 364.423 , 500.996
1007039 , 1 , 38.7155 , -0.298066 , -1.7533 , 72.7599 , -0.109015 , 44.0306 , 0.636823 , 0.52156 , 2.00002 , 32.3884 , 0.0125555 , -0.930976 , 0 , 33.0254 , 1.38527 , 1.51953 , 0 , 95.2131 , 0.385758 , 2.9717 , 1.99994 , 77.8254 , 161.589 , 80.9122 , 145.938 , 127.206 , 301.813 , 398.806
1007040 , 0 , 31.2525 , -2.07269 , -2.28598 , 53.0587 , -0.643691 , 29.9128 , 0.656021 , -0.0222732 , 0 , 59.4541 , 0.966958 , 2.58044 , 0 , 75.18 , -0.00154484 , -2.43752 , 2.00002 , 91.9904 , 0.360888 , 0.949306 , 0.999969 , 83.351 , 163.567 , 78.8874 , 250.441 , 154.041 , 352.215 , 505.311
1007041 , 0 , 47.8689 , 0.0339758 , 0.395884 , 40.5477 , 2.26001 , 84.8715 , -0.395069 , -2.29225 , 1.99994 , 82.0786 , 0.564683 , -0.994677 , 2.00002 , 17.396 , -0.813728 , 3.12906 , 0 , 22.1485 , -1.50515 , 1.50742 , 0 , 34.7855 , 162.236 , 80.2805 , 176.703 , 128.214 , 279.451 , 351.336
1007042 , 0 , 34.7312 , -0.10483 , 0.0243868 , 67.5791 , -0.410831 , 29.9798 , 1.62711 , -3.11303 , 0 , 62.4641 , 2.13279 , -1.73066 , 0 , 71.0908 , 1.57668 , 1.28701 , 2.00002 , 81.6037 , 0.656892 , 2.94443 , 2.00002 , 60.7671 , 174.826 , 81.1318 , 162.413 , 136.215 , 289.296 , 425.62
1007043 , 0 , 18.3802 , 1.29167 , 1.47282 , 20.9783 , 1.42812 , 41.6824 , -1.03266 , -1.57896 , 0 , 105.43 , 0.236068 , -1.57091 , 2.00002 , 153.768 , 0.230877 , 0.89531 , 1.99994 , 74.8973 , -0.345944 , -2.88589 , 0 , 77.3066 , 164.494 , 79.8043 , 160.067 , 212.704 , 385.938 , 520.17
1007044 , 0 , 49.9286 , 0.845214 , 0.792381 , 77.1194 , 2.1307 , 29.0392 , 1.24169 , 0.0317032 , 0 , 52.487 , -0.996523 , -0.0611382 , 2.00002 , 44.4397 , 0.563306 , -2.00237 , 0 , 89.0194 , 1.63654 , -2.77631 , 1.99994 , 63.6466 , 169.043 , 80.6339 , 214.24 , 236.497 , 392.512 , 476.205
1007045 , 0 , 70.9726 , -2.17753 , 0.0141558 , 17.8018 , -2.85716 , 42.7116 , 0.555577 , 2.13951 , 2 , 98.3622 , -0.912079 , 1.00235 , 2.00002 , 43.1704 , 0.134236 , 1.2584 , 0 , 149.915 , 0.257175 , -1.86089 , 0 , 75.3498 , 187.737 , 78.8676 , 176.294 , 126.773 , 393.155 , 591.302
1007046 , 0 , 52.1465 , -0.304113 , 1.14617 , 68.0201 , 1.27493 , 76.5167 , -0.778511 , -0.710172 , 1.99994 , 43.3392 , -1.44156 , 1.41595 , 0 , 40.6758 , -1.41478 , -2.57033 , 0 , 67.074 , 1.24522 , -1.9414 , 0 , 78.8305 , 167.476 , 80.6466 , 164.901 , 102.3 , 262.513 , 376.911
1007047 , 1 , 24.9693 , 0.748134 , -0.79555 , 44.3352 , 1.5155 , 75.1249 , 0.484877 , -0.0859483 , 2 , 76.0867 , 1.37304 , 1.0357 , 1.00001 , 188.165 , 1.49375 , -2.02669 , 0 , 54.3563 , 2.02345 , 1.73767 , 0 , 136.392 , 182.177 , 79.7842 , 145.083 , 102.2 , 301.267 , 401.189
1007048 , 0 , 33.0749 , -1.14792 , -1.43122 , 44.0597 , -0.635681 , 105.52 , -1.02932 , -0.287222 , 2.00002 , 22.9943 , 0.222998 , 1.54685 , 0 , 165.886 , 0.896123 , 2.62933 , 0 , 15.4654 , 0.375365 , -1.02967 , 0 , 77.799 , 155.807 , 78.4088 , 181.658 , 57.3898 , 456.77 , 758.205
1007049 , 1 , 125.119 , -1.52113 , -3.08237 , 19.3398 , -0.851599 , 43.7138 , -0.735463 , -1.0733 , 1 , 70.964 , -1.36605 , -0.866943 , 0 , 119.232 , -0.380934 , -1.43016 , 2.00002 , 192.094 , -0.962363 , 1.27447 , 0 , 81.5441 , 183.472 , 91.2331 , 240.505 , 38.2405 , 385.611 , 570.178
1007050 , 1 , 107.189 , -0.24741 , -1.33064 , 52.8829 , -1.42759 , 115.308 , 0.316607 , 1.29545 , 1.99994 , 31.5967 , -1.2007 , 1.55929 , 0 , 46.0861 , 0.237107 , -2.80573 , 0 , 19.3775 , -0.670758 , 2.54685 , 2.00002 , 88.5917 , 176.793 , 78.0041 , 135.764 , 73.1368 , 312.331 , 421.403
1007051 , 1 , 20.8999 , 1.8133 , -0.342415 , 89.674 , 1.06783 , 74.5058 , -0.634022 , -1.18425 , 0 , 16.0505 , -0.554115 , 1.9978 , 2 , 35.6764 , -1.16499 , 2.4661 , 2.00002 , 37.6551 , -2.92124 , -2.79608 , 0 , 55.2206 , 140.043 , 83.6134 , 121.048 , 20.5212 , 227.692 , 358.251
1007052 , 1 , 28.3299 , -0.600922 , -2.41695 , 89.5936 , -0.0550189 , 58.542 , 0.139319 , -2.51138 , 0 , 126.336 , 0.76171 , 1.15292 , 0 , 100.173 , -0.55722 , 2.97731 , 2.00002 , 102.407 , -0.145142 , -0.416174 , 0 , 75.799 , 175.968 , 95.4677 , 214.147 , 126.292 , 257.494 , 385.093
1007053 , 1 , 24.0473 , -2.09705 , -0.27823 , 69.4291 , 1.20782 , 26.4273 , -1.626 , 1.1398 , 0 , 48.7907 , -1.21094 , 2.15001 , 2 , 147.713 , -0.885154 , -2.2543 , 0 , 82.1284 , -1.1804 , 0.686569 , 2.00002 , 81.2769 , 171.037 , 83.9019 , 116.521 , 86.1872 , 301.018 , 420.185
1007054 , 1 , 119.527 , 0.994616 , -0.961743 , 69.8746 , -1.82379 , 56.9286 , 1.20983 , -3.03419 , 2.00002 , 40.9506 , 1.7892 , 0.383494 , 0 , 71.7409 , 2.31605 , 2.08352 , 0 , 97.2898 , 1.29135 , 1.45757 , 0 , 83.371 , 167.996 , 82.5058 , 119.357 , 19.4858 , 203.687 , 418.906
1007055 , 1 , 39.181 , -0.218731 , 1.86937 , 44.5218 , -2.30884 , 116.737 , -0.255966 , -1.66449 , 0 , 20.9122 , 0.589846 , -0.285069 , 0 , 115.493 , -0.401841 , 1.0978 , 2.00002 , 54.5492 , 0.704915 , 2.13053 , 2.00002 , 79.815 , 183.403 , 81.3027 , 187.345 , 119.709 , 324.714 , 409.958
1007056 , 1 , 78.376 , -0.700311 , 2.84058 , 89.5282 , -2.43076 , 110.054 , 0.148501 , -1.71412 , 0 , 23.6349 , 0.217901 , -2.8527 , 0 , 264.064 , 0.537681 , 0.736637 , 1.99994 , 64.8949 , -1.26385 , -2.73759 , 0 , 85.127 , 106.878 , 80.9588 , 458.527 , 88.48 , 505.049 , 625.531
1007057 , 1 , 27.8183 , -1.40779 , -0.0340339 , 2.33796 , -0.784785 , 73.1328 , -0.473242 , 2.77445 , 0 , 128.216 , -2.55763 , 2.27133 , 0 , 52.5557 , 0.237306 , -2.50499 , 0 , 99.5339 , -0.447916 , -1.34328 , 2.00002 , 75.4914 , 159.148 , 69.7331 , 144.036 , 61.5899 , 255.576 , 345.669
1007058 , 0 , 49.3778 , -0.177219 , 0.925587 , 44.8647 , 2.62089 , 62.858 , 0.459004 , -2.99049 , 0 , 41.6137 , -0.338986 , -1.25151 , 2 , 82.5222 , -0.644575 , 2.28995 , 2.00002 , 104.535 , -0.630815 , -0.549244 , 0 , 69.0429 , 165.588 , 78.6844 , 146.692 , 116.968 , 216.63 , 322.631
1007059 , 1 , 16.1925 , 0.034557 , -2.67446 , 71.1278 , 0.558994 , 189.918 , -1.17466 , -2.83437 , 0 , 44.32 , 1.7357 , -1.81239 , 0 , 93.3187 , 1.29833 , 1.83201 , 2.00002 , 55.9351 , 1.77076 , 0.859855 , 0 , 84.581 , 189.794 , 81.9916 , 104.879 , 47.7317 , 230.83 , 331.248
1007060 , 1 , 36.8229 , 0.404537 , 3.04187 , 33.4457 , -0.769014 , 35.5753 , -1.72574 , -2.89221 , 0 , 36.4493 , -1.25316 , 0.215647 , 2 , 42.0883 , -1.37542 , 2.02878 , 0 , 85.8038 , -0.917635 , 0.86244 , 1.99994 , 54.6839 , 130.731 , 81.2334 , 195.425 , 43.7878 , 310.769 , 411.755
1007061 , 1 , 36.2723 , -0.50852 , 0.662913 , 26.4592 , -1.30138 , 151.185 , 0.00830076 , 2.10733 , 0 , 107.314 , -0.23342 , -0.828641 , 0 , 22.0647 , -1.22802 , -2.80587 , 2 , 45.54 , 0.0480629 , -2.25241 , 2.00002 , 237.76 , 286.996 , 78.4474 , 151.092 , 48.4998 , 363.948 , 470.064
1007062 , 1 , 35.2446 , -2.17061 , 0.630611 , 57.4259 , 0.687509 , 128.218 , 0.0479581 , -2.80928 , 1.99994 , 42.3717 , -1.04482 , -1.47284 , 0 , 42.2451 , -1.25489 , 0.71747 , 0 , 23.5964 , -2.84879 , -1.32177 , 0 , 77.2891 , 121.757 , 82.354 , 287.317 , 92.747 , 341.89 , 468.241
1007063 , 1 , 31.3063 , -0.960188 , 0.675135 , 99.3612 , -1.2833 , 61.5088 , -1.17112 , -1.22721 , 2 , 74.9554 , -0.409241 , 1.51452 , 0 , 69.2427 , -1.44489 , 1.81288 , 0 , 66.7841 , -1.1355 , -2.77939 , 2.00002 , 80.9296 , 185.905 , 87.899 , 126.473 , 94.1095 , 285.912 , 456.756
1007064 , 0 , 147.393 , 0.903723 , -0.436162 , 34.0578 , 1.34151 , 108.568 , -0.967407 , -2.07884 , 0 , 89.0296 , 1.295 , 2.5454 , 2.00002 , 36.7958 , 0.660046 , 1.90547 , 0 , 32.4686 , -0.571009 , 0.499212 , 2 , 75.0996 , 130.241 , 103.663 , 252.328 , 142.12 , 338.473 , 429.448
1007065 , 0 , 16.6948 , 0.763483 , -1.15226 , 104.826 , 1.85424 , 50.9556 , 0.535386 , 0.901625 , 2.00002 , 68.2142 , 0.0443093 , -1.07563 , 0 , 70.2343 , 0.427162 , -2.26753 , 2.00002 , 16.2498 , 2.04049 , 0.0060354 , 0 , 88.5352 , 138.607 , 84.6996 , 123.1 , 126.13 , 252.06 , 368.736
1007066 , 0 , 45.6385 , 0.868664 , -2.11527 , 8.00752 , 0.765597 , 110.825 , 1.02011 , -2.84194 , 1.99994 , 52.2017 , -2.20491 , 1.989 , 0 , 61.3616 , -0.307836 , -0.0913239 , 1.00001 , 55.367 , 0.233267 , 1.00651 , 0 , 81.7064 , 180.964 , 82.3557 , 166.027 , 194.598 , 470.669 , 568.136
1007067 , 1 , 27.9632 , 2.0772 , -1.3201 , 49.1298 , 0.637651 , 92.0137 , 0.282927 , -2.08082 , 2.00002 , 40.0443 , 0.830246 , 2.20545 , 0 , 45.7207 , 0.609438 , 0.020954 , 2 , 54.5511 , 1.63951 , 1.59272 , 0 , 52.8289 , 199.817 , 82.1307 , 113.566 , 108.703 , 270.501 , 368.695
1007068 , 1 , 72.6268 , -0.380064 , -2.39278 , 47.3307 , 1.65363 , 67.065 , 0.864168 , -2.77818 , 0 , 225.841 , 0.943737 , 0.0716628 , 0 , 85.2579 , -0.239548 , 1.58428 , 2.00002 , 118.704 , 0.0723661 , -2.44907 , 0 , 80.9663 , 120.255 , 107.935 , 177.609 , 53.4719 , 291.147 , 413.176
1007069 , 1 , 30.2018 , -1.3241 , 0.939765 , 34.7132 , -0.255756 , 67.3473 , -0.818726 , -2.2119 , 1.00001 , 114.894 , -1.22767 , 2.67176 , 1.99994 , 43 , -1.84118 , -0.275746 , 0 , 81.3159 , -1.10958 , 0.541886 , 0 , 81.7321 , 206.619 , 80.8654 , 152.807 , 112.234 , 289.964 , 385.847
1007070 , 1 , 56.7799 , -0.111272 , -0.407997 , 20.9247 , 1.77131 , 57.2104 , -2.06564 , -2.29806 , 0 , 85.1322 , -0.318797 , -2.29372 , 0 , 65.3051 , 0.296079 , 0.288156 , 2.00002 , 70.9295 , 0.825516 , 1.68037 , 1.00001 , 133.272 , 294.044 , 81.2659 , 180.21 , 97.4895 , 456.791 , 545.837
1007071 , 1 , 66.596 , 0.501475 , -2.77587 , 164.955 , 1.18404 , 181.34 , 0.0494983 , -1.64923 , 0 , 41.4717 , -0.115671 , -2.5478 , 0 , 79.1182 , 0.453039 , 0.638256 , 1.99994 , 54.3399 , 1.04825 , 2.25575 , 0 , 75.2857 , 107.552 , 188.774 , 253.4 , 67.3047 , 283.048 , 559.334
1007072 , 1 , 33.6065 , -1.54722 , 0.931394 , 77.6441 , 2.01193 , 133.338 , -0.420806 , -1.28115 , 1.99994 , 22.456 , 0.204475 , 1.3027 , 0 , 25.1229 , -1.3517 , -0.162784 , 2.00002 , 46.172 , -1.2466 , 3.0738 , 0 , 70.7472 , 184.191 , 80.4913 , 130.235 , 88.3827 , 405.178 , 495.478
1007073 , 0 , 64.8334 , 0.666433 , -2.66245 , 37.1412 , 2.7303 , 69.9412 , 0.12293 , 1.93494 , 2.00002 , 98.8434 , -2.38907 , -0.234291 , 0 , 116.13 , -1.24466 , -2.0321 , 0 , 72.6863 , -0.449592 , 1.47274 , 2 , 76.3947 , 162.373 , 81.5699 , 234.343 , 56.4279 , 288.062 , 434.745
1007074 , 0 , 58.2189 , 0.430786 , 2.43305 , 47.9946 , 0.692645 , 137.614 , 0.426865 , -2.80545 , 1.99994 , 36.4263 , 1.91333 , 1.69771 , 0 , 130.458 , 0.324139 , 0.329403 , 2.00002 , 82.095 , 0.951092 , -1.1181 , 0 , 94.121 , 207.313 , 79.91 , 168.839 , 252.135 , 386.035 , 513.032
1007075 , 1 , 49.5281 , 0.662485 , -2.94839 , 83.3192 , -1.11757 , 64.962 , 0.217809 , 2.34681 , 0 , 38.0466 , 1.20677 , -1.54673 , 2.00002 , 53.1906 , 0.446672 , 0.0574749 , 2.00002 , 41.5087 , -0.622319 , 1.47349 , 0 , 92.519 , 163.56 , 102.966 , 129.447 , 77.6723 , 216.895 , 350.675
1007076 , 1 , 48.8003 , -1.46688 , -0.185318 , 57.2752 , 1.4437 , 102.979 , -3.00562 , -1.95422 , 0 , 58.528 , -0.0679342 , 1.38293 , 2.00002 , 51.913 , -0.629715 , 2.80119 , 1.00001 , 28.8627 , -0.120004 , -0.112242 , 0 , 213.845 , 316.612 , 84.1935 , 142.439 , 79.0791 , 486.649 , 583.795
1007077 , 0 , 35.0103 , 1.76502 , 2.39474 , 101.238 , -1.7579 , 108.714 , 1.05299 , -0.210258 , 0 , 140.327 , 1.72656 , -1.92732 , 0 , 55.7192 , 1.18925 , 1.06199 , 2 , 151.031 , -0.0604691 , 1.59346 , 0 , 75.3746 , 182.494 , 106.051 , 191.688 , 115.991 , 312.062 , 438.756
1007078 , 1 , 22.573 , -0.425009 , 1.08244 , 50.845 , 2.92158 , 77.6136 , -2.24417 , -2.68457 , 0 , 135.07 , 0.880353 , 1.80325 , 1.00001 , 273.414 , 0.728527 , -0.846548 , 0 , 93.0086 , 1.45802 , 2.27167 , 2.00002 , 62.5276 , 343.959 , 76.5404 , 154.609 , 86.8972 , 545.04 , 598.535
